x1,x2,y1,y2
813.5115722142322,866.4884277857678,735.9158531164232,764.0841468835768
171.2288488583179,188.7711511416821,751.310857321109,808.689142678891
202.2354286469244,217.7645713530756,751.022225211328,808.977774788672
232.74234313200995,247.25765686799005,750.8911282117201,809.1088717882799
262.74234313201,277.25765686799,750.8911282117201,809.1088717882799
292.2354286469244,307.7645713530756,751.022225211328,808.977774788672
321.73087932549004,338.26912067450996,751.1621491218505,808.8378508781495
352.2354286469244,367.7645713530756,751.022225211328,808.977774788672
382.74234313201,397.25765686799,750.8911282117201,809.1088717882799
414.27573013870364,425.72426986129636,750.55118449657,809.44881550343
450.0,450.0,750.0,810.0
464.5488577526984,495.4511422473016,805.7150190210633,754.2849809789367
489.1602488862301,530.8397511137699,801.5801940101595,758.4198059898405
517.7056552356781,562.2943447643219,800.0739181907658,759.9260818092342
546.0409346985812,593.9590653014188,798.0544506945614,761.9455493054386
574.0192378864668,625.9807621135332,795.0,765.0
602.8107663889004,657.1892336110996,792.678547852221,767.321452147779
632.3848543964268,687.6151456035732,791.7219338546782,768.2780661453218
661.992587205084,718.007412794916,790.751038486359,769.248961513641
691.6344427320205,748.3655572679795,789.7670446337147,770.2329553662853
720.55118449657,779.44881550343,785.7242698612963,774.2757301387037
750.8911282117201,809.1088717882799,772.74234313201,787.25765686799
784.2849809789366,835.7150190210634,764.5488577526984,795.4511422473016
816.3596773917983,863.6403226082017,761.5301557402303,798.4698442597697
173.25146836968406,186.74853163031594,780.7688980564429,839.2311019435571
203.76264927546723,216.23735072453277,780.6555719779858,839.3444280220142
233.76264927546723,246.23735072453277,780.6555719779858,839.3444280220142
263.7626492754672,276.2373507245328,780.6555719779858,839.3444280220142
293.25146836968406,306.74853163031594,780.7688980564429,839.2311019435571
322.74234313201,337.25765686799,780.8911282117201,839.1088717882799
352.74234313201,367.25765686799,780.8911282117201,839.1088717882799
383.25146836968406,396.74853163031594,780.7688980564429,839.2311019435571
414.27573013870364,425.72426986129636,780.55118449657,839.44881550343
446.8641461019704,453.1358538980296,780.1643431389518,839.8356568610482
472.74234313201,487.25765686799,839.1088717882799,780.8911282117201
492.7927069094686,527.2072930905314,834.5745613286698,785.4254386713302
519.9260818092342,560.0739181907658,832.2943447643219,787.7056552356781
547.7056552356781,592.2943447643219,830.0739181907658,789.9260818092342
574.8398829616373,625.1601170383627,826.3391710504508,793.6608289495492
603.036178611025,656.963821388975,823.1511344036724,796.8488655963276
632.3848543964268,687.6151456035732,821.7219338546782,798.2780661453218
661.992587205084,718.007412794916,820.751038486359,799.248961513641
691.6344427320205,748.3655572679795,819.7670446337147,800.2329553662853
720.6555719779858,779.3444280220142,816.2373507245328,803.7626492754672
750.2919579377528,809.7080420622472,805.8248069711981,814.1751930288019
784.2849809789366,835.7150190210634,794.5488577526984,825.4511422473016
819.1602488862301,860.8397511137699,788.4198059898405,831.5801940101595
175.30696604879307,184.69303395120693,810.3693497821458,869.6306502178542
205.30696604879307,214.69303395120693,810.3693497821458,869.6306502178542
235.30696604879307,244.69303395120693,810.3693497821458,869.6306502178542
264.7905546699921,275.2094453300079,810.4557674096337,869.5442325903663
294.27573013870364,305.72426986129636,810.55118449657,869.44881550343
323.7626492754672,336.2373507245328,810.6555719779858,869.3444280220142
353.7626492754672,366.2373507245328,810.6555719779858,869.3444280220142
384.27573013870364,395.72426986129636,810.55118449657,869.44881550343
414.7905546699921,425.2094453300079,810.4557674096337,869.5442325903663
446.3439196978456,453.6560803021544,810.2236154507603,869.7763845492397
476.3439196978456,483.6560803021544,869.7763845492397,810.2236154507603
493.2242128958776,526.7757871041224,864.8711271766513,815.1288728233487
519.1602488862301,560.8397511137699,861.5801940101595,818.4198059898405
547.7056552356781,592.2943447643219,860.0739181907658,819.9260818092342
574.8398829616373,625.1601170383627,856.3391710504508,823.6608289495492
602.8107663889004,657.1892336110996,852.678547852221,827.321452147779
632.1844843629964,687.8155156370036,851.2381978024773,828.7618021975227
661.8092213764228,718.1907786235772,850.2606042997701,829.7393957002299
691.4683045111454,748.5316954888546,849.2705098312484,830.7294901687516
720.6555719779858,779.3444280220142,846.2373507245328,833.7626492754672
750.0411139573628,809.9588860426372,838.4299213127117,841.5700786872883
784.0192378864668,835.9807621135332,825.0,855.0
823.2242128958776,856.7757871041224,815.1288728233487,864.8711271766513
